expiration_date,strike,option_type,implied_volatility,mean_iv,deviation_pct,days_to_expiration,volume,open_interest
2025-03-30,76000.0,call,92.7,50.17040000000001,84.77030280803021,1,0.0,0.0
2025-03-30,76000.0,put,92.7,50.17040000000001,84.77030280803021,1,64.3,85.5
2025-05-30,30000.0,call,98.18,56.08447368421053,75.05736178039706,62,0.0,15.8
2025-05-30,30000.0,put,98.18,56.08447368421053,75.05736178039706,62,0.0,23.1
2025-06-27,20000.0,call,112.33,66.05777777777777,70.04810603512078,90,0.0,68.4
2025-06-27,20000.0,put,112.33,66.05777777777777,70.04810603512078,90,6.0,271.3
2025-04-25,200000.0,call,105.56,62.267555555555575,69.52648784457034,27,32.0,287.2
2025-04-25,200000.0,put,105.56,62.267555555555575,69.52648784457034,27,0.0,0.0
2025-04-25,40000.0,call,104.85,62.267555555555575,68.38624716278134,27,0.0,24.7
2025-04-25,40000.0,put,104.85,62.267555555555575,68.38624716278134,27,25.2,173.5
2025-05-30,250000.0,call,88.95,56.08447368421053,58.60004410639965,62,0.0,64.1
2025-05-30,250000.0,put,88.95,56.08447368421053,58.60004410639965,62,0.0,0.0
2025-06-27,400000.0,call,103.56,66.05777777777777,56.771849559308365,90,0.0,597.5
2025-06-27,400000.0,put,103.56,66.05777777777777,56.771849559308365,90,0.0,0.1
2025-04-25,180000.0,call,97.56,62.267555555555575,56.67870551455364,27,0.0,195.9
2025-04-25,180000.0,put,97.56,62.267555555555575,56.67870551455364,27,0.0,0.0
2025-04-04,65000.0,call,98.27,63.32484848484848,55.183948088739164,6,0.0,0.0
2025-04-04,65000.0,put,98.27,63.32484848484848,55.183948088739164,6,170.5,463.1
2025-04-25,175000.0,call,94.7,62.267555555555575,52.08562333157267,27,0.0,566.8
2025-04-25,175000.0,put,94.7,62.267555555555575,52.08562333157267,27,0.0,0.1
2025-04-25,170000.0,call,91.48,62.267555555555575,46.914390943740955,27,0.6,110.6
2025-04-25,170000.0,put,91.48,62.267555555555575,46.914390943740955,27,0.0,0.0
2025-03-31,76000.0,call,76.15,52.056,46.28477024742587,2,0.0,0.0
2025-03-31,76000.0,put,76.15,52.056,46.28477024742587,2,26.5,33.3
2025-05-30,40000.0,call,81.2,56.08447368421053,44.7816029391754,62,0.0,8.6
2025-05-30,40000.0,put,81.2,56.08447368421053,44.7816029391754,62,31.1,145.0
2025-03-30,78000.0,call,72.58,50.17040000000001,44.66697494937251,1,0.0,0.0
2025-03-30,78000.0,put,72.58,50.17040000000001,44.66697494937251,1,106.2,68.0
2025-04-01,74000.0,call,80.8,56.53368421052631,42.923641238572266,3,0.0,0.0
2025-04-01,74000.0,put,80.8,56.53368421052631,42.923641238572266,3,9.2,9.0
2025-09-26,20000.0,call,84.92,60.493235294117646,40.37933264293043,181,0.0,30.8
2025-09-26,20000.0,put,84.92,60.493235294117646,40.37933264293043,181,0.0,132.8
2025-05-30,200000.0,call,78.09,56.08447368421053,39.23639622561831,62,0.0,123.2
2025-05-30,200000.0,put,78.09,56.08447368421053,39.23639622561831,62,0.0,0.0
2025-04-11,120000.0,call,74.45,53.53384615384614,39.070896916400876,13,0.2,23.4
2025-04-11,120000.0,put,74.45,53.53384615384614,39.070896916400876,13,0.0,0.0
2025-06-27,300000.0,call,91.75,66.05777777777777,38.89356119222231,90,16.3,3124.5
2025-06-27,300000.0,put,91.75,66.05777777777777,38.89356119222231,90,0.0,2.1
2025-04-25,50000.0,call,85.61,62.267555555555575,37.48733065909119,27,0.0,24.2
2025-04-25,50000.0,put,85.61,62.267555555555575,37.48733065909119,27,14.5,526.4
2025-03-30,83000.0,call,31.78,50.17040000000001,-36.65587677196117,1,28.8,32.2
2025-03-30,83500.0,call,31.78,50.17040000000001,-36.65587677196117,1,6.2,3.5
2025-03-30,83000.0,put,31.78,50.17040000000001,-36.65587677196117,1,119.2,115.4
2025-03-30,83500.0,put,31.78,50.17040000000001,-36.65587677196117,1,17.1,12.6
2025-04-25,160000.0,call,84.69,62.267555555555575,36.00983569113927,27,3.5,245.4
2025-04-25,160000.0,put,84.69,62.267555555555575,36.00983569113927,27,0.0,8.2
2025-09-26,400000.0,call,82.25,60.493235294117646,35.96561599012043,181,0.0,253.0
2025-09-26,400000.0,put,82.25,60.493235294117646,35.96561599012043,181,0.0,0.0
2025-03-30,84000.0,call,32.31,50.17040000000001,-35.59947698244384,1,267.6,254.2
2025-03-30,84000.0,put,32.31,50.17040000000001,-35.59947698244384,1,298.0,293.5
2025-03-30,102000.0,call,67.36,50.17040000000001,34.26243362620188,1,0.0,0.7
2025-03-30,102000.0,put,67.36,50.17040000000001,34.26243362620188,1,0.0,0.0
2025-06-27,280000.0,call,87.96,66.05777777777777,33.1561595909305,90,16.0,819.5
2025-06-27,280000.0,put,87.96,66.05777777777777,33.1561595909305,90,0.0,0.0
2025-03-30,82500.0,call,33.76,50.17040000000001,-32.70932661489645,1,75.2,70.5
2025-03-30,82500.0,put,33.76,50.17040000000001,-32.70932661489645,1,86.1,81.1
2025-03-30,84500.0,call,33.93,50.17040000000001,-32.37048139939089,1,8.0,5.8
2025-03-30,84500.0,put,33.93,50.17040000000001,-32.37048139939089,1,3.9,3.9
2025-04-04,70000.0,call,82.44,63.32484848484848,30.185862220775995,6,0.0,0.2
2025-04-04,70000.0,put,82.44,63.32484848484848,30.185862220775995,6,14.4,299.9
2025-04-01,76000.0,call,73.22,56.53368421052631,29.515705587726004,3,0.0,0.0
2025-04-01,76000.0,put,73.22,56.53368421052631,29.515705587726004,3,25.3,21.5
2025-06-27,30000.0,call,85.27,66.05777777777777,29.08396689766535,90,0.0,36.1
2025-06-27,30000.0,put,85.27,66.05777777777777,29.08396689766535,90,0.0,301.0
2025-03-31,100000.0,call,67.0,52.056,28.70754571999386,2,0.0,0.0
2025-03-31,100000.0,put,67.0,52.056,28.70754571999386,2,0.0,0.0
2025-06-27,260000.0,call,84.64,66.05777777777777,28.130256341250092,90,0.0,315.2
2025-06-27,260000.0,put,84.64,66.05777777777777,28.130256341250092,90,0.0,0.0
2025-03-30,85000.0,call,36.86,50.17040000000001,-26.530384449795115,1,140.1,138.1
2025-03-30,85000.0,put,36.86,50.17040000000001,-26.530384449795115,1,25.8,96.0
2025-04-11,70000.0,call,67.73,53.53384615384614,26.518090639997737,13,0.0,0.0
2025-04-11,70000.0,put,67.73,53.53384615384614,26.518090639997737,13,90.4,229.8
2025-12-26,20000.0,call,76.11,60.28972222222222,26.240422404776943,272,0.0,9.5
2025-12-26,20000.0,put,76.11,60.28972222222222,26.240422404776943,272,0.0,118.2
2025-03-31,78000.0,call,65.57,52.056,25.960504072537262,2,0.0,0.0
2025-03-31,78000.0,put,65.57,52.056,25.960504072537262,2,118.3,227.2
2025-06-27,250000.0,call,82.92,66.05777777777777,25.526475139608433,90,0.3,934.6
2025-06-27,250000.0,put,82.92,66.05777777777777,25.526475139608433,90,0.0,1.7
2025-04-11,115000.0,call,67.02,53.53384615384614,25.191826881627748,13,0.6,52.0
2025-04-11,115000.0,put,67.02,53.53384615384614,25.191826881627748,13,0.0,0.0
2025-03-31,85000.0,call,39.02,52.056,-25.04226217919163,2,104.5,84.2
2025-03-31,85000.0,put,39.02,52.056,-25.04226217919163,2,17.6,67.3
2025-03-30,100000.0,call,62.6,50.17040000000001,24.77476759204629,1,0.0,0.0
2025-03-30,100000.0,put,62.6,50.17040000000001,24.77476759204629,1,0.0,0.0
2025-09-26,300000.0,call,75.44,60.493235294117646,24.708158909357874,181,21.3,1050.3
2025-09-26,300000.0,put,75.44,60.493235294117646,24.708158909357874,181,0.0,0.4
2025-03-31,84000.0,call,39.2,52.056,-24.696480713078213,2,81.8,64.2
2025-03-31,84000.0,put,39.2,52.056,-24.696480713078213,2,35.0,50.7
2025-06-27,90000.0,call,49.86,66.05777777777777,-24.520621677992324,90,50.9,2115.6
2025-06-27,90000.0,put,49.86,66.05777777777777,-24.520621677992324,90,10.9,652.7
2025-06-27,85000.0,call,49.94,66.05777777777777,-24.39951557559039,90,20.0,1605.7
2025-06-27,85000.0,put,49.94,66.05777777777777,-24.39951557559039,90,32.1,2368.2
2025-04-25,150000.0,call,77.39,62.267555555555575,24.286234314999035,27,3.2,244.3
2025-04-25,150000.0,put,77.39,62.267555555555575,24.286234314999035,27,0.0,8.5
2025-06-27,95000.0,call,50.11,66.05777777777777,-24.14216510798627,90,51.0,1694.2
2025-06-27,95000.0,put,50.11,66.05777777777777,-24.14216510798627,90,4.2,685.2
2025-03-31,86000.0,call,39.56,52.056,-24.004917780851383,2,220.0,228.6
2025-03-31,86000.0,put,39.56,52.056,-24.004917780851383,2,2.3,4.9
2025-06-27,80000.0,call,50.32,66.05777777777777,-23.82426158918118,90,61.2,440.9
2025-06-27,80000.0,put,50.32,66.05777777777777,-23.82426158918118,90,107.8,1853.4
2025-03-30,82000.0,call,38.31,50.17040000000001,-23.64023408224771,1,8.3,7.3
2025-03-30,82000.0,put,38.31,50.17040000000001,-23.64023408224771,1,100.5,196.9
2025-12-26,400000.0,call,74.44,60.28972222222222,23.47046437802648,272,0.2,240.9
2025-12-26,400000.0,put,74.44,60.28972222222222,23.47046437802648,272,0.0,0.0
2025-06-27,100000.0,call,50.56,66.05777777777777,-23.460943281975368,90,52.9,1880.2
2025-06-27,100000.0,put,50.56,66.05777777777777,-23.460943281975368,90,4.6,344.0
2025-06-27,75000.0,call,50.94,66.05777777777777,-22.88568929556617,90,0.0,443.9
2025-06-27,75000.0,put,50.94,66.05777777777777,-22.88568929556617,90,120.9,1866.8
2025-06-27,240000.0,call,81.04,66.05777777777777,22.680481733162907,90,0.0,533.4
2025-06-27,240000.0,put,81.04,66.05777777777777,22.680481733162907,90,0.0,35.2
2025-03-31,98000.0,call,63.79,52.056,22.5411095743046,2,0.0,0.1
2025-03-31,98000.0,put,63.79,52.056,22.5411095743046,2,0.0,0.0
2025-03-30,86000.0,call,38.89,50.17040000000001,-22.484173935228753,1,100.8,111.2
2025-03-30,86000.0,put,38.89,50.17040000000001,-22.484173935228753,1,7.2,38.6
2025-06-27,105000.0,call,51.34,66.05777777777777,-22.280158783556473,90,13.3,2309.6
2025-06-27,105000.0,put,51.34,66.05777777777777,-22.280158783556473,90,1.6,174.6
2025-04-25,90000.0,call,48.88,62.267555555555575,-21.50004996359797,27,16.4,1530.9
2025-04-25,90000.0,put,48.88,62.267555555555575,-21.50004996359797,27,5.3,671.6
2025-04-25,88000.0,call,48.93,62.267555555555575,-21.41975132403537,27,41.1,1076.4
2025-04-25,88000.0,put,48.93,62.267555555555575,-21.41975132403537,27,0.0,275.1
2025-04-25,85000.0,call,48.94,62.267555555555575,-21.403691596122854,27,79.8,1245.5
2025-04-25,86000.0,call,48.94,62.267555555555575,-21.403691596122854,27,19.0,1241.6
2025-04-25,92000.0,call,48.94,62.267555555555575,-21.403691596122854,27,50.7,1613.5
2025-04-25,85000.0,put,48.94,62.267555555555575,-21.403691596122854,27,86.5,1592.3
2025-04-25,86000.0,put,48.94,62.267555555555575,-21.403691596122854,27,16.9,470.9
2025-04-25,92000.0,put,48.94,62.267555555555575,-21.403691596122854,27,0.3,561.3
2025-04-25,94000.0,call,49.04,62.267555555555575,-21.24309431699764,27,82.5,601.4
2025-04-25,94000.0,put,49.04,62.267555555555575,-21.24309431699764,27,0.6,132.0
2025-06-27,70000.0,call,52.07,66.05777777777777,-21.175065599138794,90,146.6,553.1
2025-06-27,70000.0,put,52.07,66.05777777777777,-21.175065599138794,90,9.5,2353.9
2025-04-25,95000.0,call,49.11,62.267555555555575,-21.130676221609995,27,125.8,1446.9
2025-04-25,95000.0,put,49.11,62.267555555555575,-21.130676221609995,27,0.0,135.5
2025-04-25,84000.0,call,49.13,62.267555555555575,-21.09855676578495,27,18.5,400.0
2025-04-25,84000.0,put,49.13,62.267555555555575,-21.09855676578495,27,13.9,434.1
2025-05-30,50000.0,call,67.77,56.08447368421053,20.835581664875807,62,0.0,20.2
2025-05-30,50000.0,put,67.77,56.08447368421053,20.835581664875807,62,8.3,355.8
2025-06-27,110000.0,call,52.3,66.05777777777777,-20.82688555473323,90,39.1,1980.7
2025-06-27,110000.0,put,52.3,66.05777777777777,-20.82688555473323,90,0.0,70.2
2025-04-25,96000.0,call,49.47,62.267555555555575,-20.552526016759245,27,23.5,1557.7
2025-04-25,96000.0,put,49.47,62.267555555555575,-20.552526016759245,27,0.1,547.1
2025-04-18,120000.0,call,61.5,51.07392857142857,20.413686043340544,20,5.1,15.9
2025-04-18,120000.0,put,61.5,51.07392857142857,20.413686043340544,20,0.0,0.0
2025-03-31,83000.0,call,41.45,52.056,-20.37421238666051,2,34.1,33.4
2025-03-31,83000.0,put,41.45,52.056,-20.37421238666051,2,172.2,156.4
2025-04-25,98000.0,call,49.75,62.267555555555575,-20.10285363520866,27,30.8,910.9
2025-04-25,98000.0,put,49.75,62.267555555555575,-20.10285363520866,27,0.1,620.3
2025-04-25,82000.0,call,49.78,62.267555555555575,-20.054674451471094,27,9.2,382.7
2025-04-25,82000.0,put,49.78,62.267555555555575,-20.054674451471094,27,32.3,502.8
